DATE,ALT_SEASON,date,bitcoin_price,1m_return,3m_return,6m_return
2021-01-20,0.4,2021-01-20,36104.86385775514,43.285613104230094,54.331467007393265,-11.59253764725543
2021-01-19,0.34,2021-01-19,36595.4647692826,42.486723896967746,53.81399223889518,-13.68145875405984
2021-01-18,0.36,2021-01-18,35804.263885674685,37.520316194589,68.34270596766258,-12.301916808167778
2021-01-17,0.32,2021-01-17,36254.713079410845,32.11658005048403,69.62566890197151,-12.491270405537636
2021-01-16,0.26,2021-01-16,36787.52121668496,32.1314209679298,71.74240165284512,-10.62593839929763
2021-01-15,0.22,2021-01-15,39232.74997140346,19.64823296872842,60.088505848743125,-16.71146217183903
2021-01-14,0.22,2021-01-14,37456.00772548642,26.586331897687998,69.73692580106024,-11.195409301955351
2021-01-13,0.2,2021-01-13,33938.33587810088,40.89070815754696,76.5290461206898,1.0654680881094558
2021-01-12,0.2,2021-01-12,35669.90668663349,25.732578566882115,68.17543562851263,-5.509877638577865
2021-01-11,0.16,2021-01-11,38397.895985418174,21.28155367597502,56.20489424341333,-11.528231227412157
2021-01-10,0.18,2021-01-10,40296.5290038294,14.917029496990475,44.312660915821134,-18.271923132231304
2021-01-09,0.14,2021-01-09,40815.96185478254,-4.857466295370195,42.262098909746946,-16.8652333637473
2021-01-08,0.18,2021-01-08,39547.08408135567,-0.676841842058884,41.943252435970905,-13.647262224134483
2021-01-07,0.16,2021-01-07,36933.520137309126,2.908772539906357,57.20727000425781,-8.137285337992207
2021-01-06,0.22,2021-01-06,34082.20604904424,8.022667397336791,72.25063280421153,3.8495366853562807
2021-01-05,0.18,2021-01-05,31515.575966658354,18.97202089618,84.76198145662602,10.199130787748922
2021-01-04,0.2,2021-01-04,33008.226203489285,7.506491609274102,72.86723104399671,2.8555316662004726
2021-01-03,0.18,2021-01-03,32163.824935335215,3.861995345097813,83.62252282518365,4.706347281863277
2021-01-02,0.14,2021-01-02,29352.12679194895,12.648691528834899,100.33026996873974,19.826023354795907
2021-01-01,0.14,2021-01-01,29022.41839530417,17.838283993233684,102.66186327854561,23.93520477187434
2020-12-31,0.08,2020-12-31,28837.28852895899,18.42590101034385,103.44710383517777,19.83388137286979
2020-12-30,0.1,2020-12-30,27424.538954606684,20.79819311983986,110.15824109157566,26.190975649091698
2020-12-29,0.12,2020-12-29,27125.384120651503,12.239980564678032,105.44631213306496,18.059061428715207
2020-12-28,0.12,2020-12-28,26423.22879190229,23.30858466095711,111.30051345855519,20.890360218401625
2020-12-27,0.14,2020-12-27,26476.130137019492,22.281163808428307,107.85930646072242,30.968721357126917
2020-12-26,0.12,2020-12-26,24671.107714415415,30.815031590461352,108.40940301572668,36.60763912121141
2020-12-25,0.12,2020-12-25,23760.287048542956,34.965067168137054,121.07000007926109,36.81542921014629
2020-12-24,0.14,2020-12-24,23308.12723217715,41.40093047525988,134.18814134341724,36.055270128902926
2020-12-23,0.14,2020-12-23,23794.79330262859,29.917899865256636,128.4959439084052,50.39877400943402
2020-12-22,0.16,2020-12-22,22840.991707188354,55.80535932481296,152.06234511551244,55.77976089599475
2020-12-21,0.18,2020-12-21,23518.31842054723,53.51805010944757,148.21569904577277,52.5666534901033
2020-12-20,0.18,2020-12-20,23863.85484171969,53.3510198247813,144.0648042624721,60.04798635957356
2020-12-19,0.18,2020-12-19,23120.57055156752,54.85891148671171,150.52327088313183,65.74614614766112
2020-12-18,0.18,2020-12-18,22805.65580598891,58.97246449668037,158.7732014115257,77.05345942784756
2020-12-17,0.16,2020-12-17,21317.66213678684,72.56827217090822,166.5876444162564,90.56739333089357
2020-12-16,0.14,2020-12-16,19432.362456862407,101.89387707488278,187.177276427998,101.45623449389305
2020-12-15,0.18,2020-12-15,19259.97047153096,94.47593536476006,208.56209075643406,85.18278536040775
2020-12-14,0.16,2020-12-14,19151.13442340493,77.21318814735206,220.16483502842766,94.71135076223041
2020-12-13,0.16,2020-12-13,18807.09540322016,89.66196492269654,204.95863525078053,96.2201186072587
2020-12-12,0.16,2020-12-12,18058.027339569555,112.63616043641153,220.01761331186822,107.960941980798
2020-12-11,0.1,2020-12-11,18262.058384653155,120.65710313188629,206.75889069910932,83.75338626281135
2020-12-10,0.14,2020-12-10,18564.986455688137,119.8545199707211,194.64214029909942,80.18533698900787
2020-12-09,0.14,2020-12-09,18336.514581297808,115.67394340956936,185.37885801920396,95.4268588805492
2020-12-08,0.14,2020-12-08,19198.806493935343,92.37404236026833,167.2723048512561,85.15206128080139
2020-12-07,0.16,2020-12-07,19325.55411859109,76.3582344904528,153.65052040194502,91.1392557476889
2020-12-06,0.16,2020-12-06,19139.111575237486,64.66582496668107,156.4999670405057,104.56182634127575
2020-12-05,0.16,2020-12-05,18711.226549886927,76.40867163616676,160.41826317952209,101.40698890728785
2020-12-04,0.16,2020-12-04,19435.20484740911,65.49259546200743,160.23629730815242,88.73003135180548
2020-12-03,0.14,2020-12-03,19208.398191994624,52.808820905128215,152.66155097744453,94.39767383364878
2020-12-02,0.12,2020-12-02,18857.417371118165,53.90452374329169,164.01992902671032,89.39365511886604
2020-12-01,0.08,2020-12-01,19609.52143957559,47.057584336352456,129.32820466076623,77.337726066534
2020-11-30,0.1,2020-11-30,18169.95420978285,50.93345111371328,156.76193710095964,96.5344575128495
2020-11-29,0.1,2020-11-29,17718.972832629497,53.08666239783435,162.7211403080326,118.08767313634152
2020-11-28,0.08,2020-11-28,17140.27555252362,54.15871647414623,174.16516908405012,129.9084056342033
2020-11-27,0.08,2020-11-27,17138.029512395206,54.48759799293401,190.86995490076157,122.95915169219214
2020-11-26,0.1,2020-11-26,18753.288921684914,31.556164987612245,159.64456173551883,106.05688132206153
2020-11-25,0.1,2020-11-25,19091.524181728702,24.454636635467963,185.00006482766432,83.20971897800185
2020-11-24,0.1,2020-11-24,18360.693300385865,26.94579039500273,214.09109984809743,104.35131212984135
2020-11-23,0.08,2020-11-23,18390.61184379203,29.385544672135566,206.55659505390958,103.03638899295629
2020-11-22,0.08,2020-11-22,18689.528655825852,22.21277554834653,199.84024097612348,116.36570317491896
2020-11-21,0.1,2020-11-21,18628.813489036198,26.247001369081847,177.7046190809684,100.15977627545891
2020-11-20,0.08,2020-11-20,17819.75743096837,33.917955584779634,192.61722022097234,141.81609438006558
2020-11-19,0.12,2020-11-19,17829.934958345126,29.672770010561166,176.15432710078082,145.54674876889365
2020-11-18,0.12,2020-11-18,17651.82042768171,29.19718903453674,171.35154260077553,163.91082056518906
2020-11-17,0.12,2020-11-17,16714.40386322188,27.54066678796663,190.81428760639514,179.88376185898082
2020-11-16,0.12,2020-11-16,15984.673784156614,21.56871462790193,193.66437325952762,212.25700203816672
2020-11-15,0.12,2020-11-15,16095.561510630652,19.660133999117125,194.5792616411189,210.47562624868266
2020-11-14,0.1,2020-11-14,16326.81487507908,17.298656044889892,192.86766660488374,206.27383580776132
2020-11-13,0.12,2020-11-13,16265.149252483357,15.6281759932126,175.73490260261528,250.00584054222364
2020-11-12,0.12,2020-11-12,15686.905986213233,15.115290137138793,196.86902484740233,256.35878511474345
2020-11-11,0.14,2020-11-11,15278.70965979927,19.526182454422525,203.08563453782088,281.01336820945386
2020-11-10,0.16,2020-11-10,15335.342198178862,21.060138181284337,153.22773866217966,283.24467057858527
2020-11-09,0.14,2020-11-09,15496.316149147417,18.328216879510784,153.47580993396255,270.16261472211136
2020-11-08,0.18,2020-11-08,14818.45891122149,29.560075099285598,156.4897770867521,281.3335771176467
2020-11-07,0.18,2020-11-07,15548.312145063144,24.293582083295682,136.78781168362337,269.3783588292781
2020-11-06,0.2,2020-11-06,15553.331701081443,23.054738001290875,141.07193458747625,243.74866586164478
2020-11-05,0.18,2020-11-05,14101.716050813722,32.68758555670406,151.64303270577304,305.6265215708335
2020-11-04,0.2,2020-11-04,13989.976358180447,38.92235662031438,138.78518091711842,304.58070720246656
2020-11-03,0.22,2020-11-03,13558.361795524168,41.671969532009555,143.87007269514146,326.40084422856967
2020-11-02,0.24,2020-11-02,13720.361465146289,37.441112021877075,149.26107010547608,321.47950665386713
2020-11-01,0.28,2020-11-01,13778.637638352931,42.318289763222694,147.85337755245976,288.9840594506961
2020-10-31,0.26,2020-10-31,13537.174271524887,34.222651236771775,144.72129016094706,304.8896228363697
2020-10-30,0.26,2020-10-30,13441.878496031612,31.819171240541966,126.49755295810637,309.1081083559568
2020-10-29,0.3,2020-10-29,13282.999348292438,29.039195915695394,145.29180940756228,306.3751275740952
2020-10-28,0.3,2020-10-28,13655.185415883081,25.50565217855658,137.09176460778028,258.7021333027316
2020-10-27,0.34,2020-10-27,13060.79221208406,43.58462042091187,147.1022953758447,283.8443073153053
2020-10-26,0.34,2020-10-26,13021.410842124118,46.61640288599016,146.27198821396732,293.13040128343994
2020-10-25,0.32,2020-10-25,13106.04601925958,40.09330711493369,151.47102897566253,296.5007169524724
2020-10-24,0.3,2020-10-24,12928.072296348406,42.253318377454804,139.12069044342766,319.1658974411853
2020-10-23,0.3,2020-10-23,12951.044060038126,44.30905005948094,174.78471262826343,334.6732842357514
2020-10-22,0.32,2020-10-22,12806.435726727443,45.46446713629513,181.92749823749264,335.10284392716517
2020-10-21,0.3,2020-10-21,11908.708923246453,49.63635055503981,207.30001887816942,372.6704271873909
2020-10-20,0.3,2020-10-20,11752.146863919786,51.716406923782834,204.66147419921376,412.87536970792866
2020-10-19,0.32,2020-10-19,11495.899975689872,53.54883449760024,215.3708118205438,434.9498490721752
2020-10-18,0.34,2020-10-18,11365.814131026178,47.05857117261161,223.66815779842025,455.87546758852744
2020-10-17,0.3,2020-10-17,11319.097785677623,41.218620837276255,246.60668822073234,454.87746834438195
2020-10-16,0.32,2020-10-16,11495.584995733887,40.01515813770118,225.8295053221448,453.0529856866105
2020-10-15,0.32,2020-10-15,11435.57243757972,42.77216959796171,196.77863581688575,423.90049489754426
2020-10-14,0.36,2020-10-14,11426.105544220427,42.35077025619305,212.17904078153828,425.00846177526404
2020-10-13,0.36,2020-10-13,11543.183760771468,35.89756787485143,232.6456269015674,419.60874970693266
2020-10-12,0.38,2020-10-12,11377.814876756858,34.28509626230027,254.16755713040354,411.10862579544636
2020-10-11,0.4,2020-10-11,11286.541942043945,35.872814515955234,261.6339004840568,414.46797719780477
2020-10-10,0.4,2020-10-10,11063.2523862591,40.070167506928776,257.4634537893609,407.3952525785728
2020-10-09,0.38,2020-10-09,10888.666546835811,36.09066681840538,239.19231504101677,433.234978540224
2020-10-08,0.42,2020-10-08,10668.011010796896,45.747057528596336,219.48041687012014,450.30703974431486
2020-10-07,0.4,2020-10-07,10605.95779130622,46.647120487605754,197.14973967265738,449.01974691240764
2020-10-06,0.4,2020-10-06,10784.94940309411,30.753659787852694,206.058238845511,429.07440287425675
2020-10-05,0.44,2020-10-05,10670.700811335208,31.10644376158742,201.42186070073694,453.4784249653039
2020-10-04,0.42,2020-10-04,10546.65625537982,28.556022565048387,178.3074187800187,457.5340033850425
2020-10-03,0.44,2020-10-03,10572.674843011133,29.771904166861553,174.50402879351662,456.31497952761606
2020-10-02,0.42,2020-10-02,10627.976063963179,29.644981842524665,171.3337737628057,452.02070444712155
2020-10-01,0.5,2020-10-01,10770.881347466415,25.68306933126856,154.617408454301,435.0994671205118
2020-09-30,0.52,2020-09-30,10837.516586513004,24.030984300957513,150.29151193556936,414.21468085371737
2020-09-29,0.52,2020-09-29,10672.02854425897,24.465553040879406,147.59331070302184,423.165936804521
2020-09-28,0.5,2020-09-28,10765.300521660893,26.844442367469835,145.93953586104536,411.2082135534886
2020-09-27,0.46,2020-09-27,10743.19287975935,21.57272384722022,129.64409175690096,378.5998806914449
2020-09-26,0.48,2020-09-26,10681.993848113701,21.90056488773888,122.43307182524457,391.73279206037097
2020-09-25,0.5,2020-09-25,10726.530083321983,22.18346396694826,117.2941953373861,408.8772373077589
2020-09-24,0.44,2020-09-24,10223.784106392732,26.450951641914422,132.73959088934765,431.80052505117555
2020-09-23,0.44,2020-09-23,10527.58784673943,23.02005215800009,116.96320220460179,446.88253551463043
2020-09-22,0.44,2020-09-22,10439.522488792423,22.672619753212576,125.28155330663671,459.1841823612436
2020-09-21,0.44,2020-09-21,10923.32666818137,9.020898898276197,118.4669154977565,433.2008496878596
2020-09-20,0.48,2020-09-20,11083.99836119821,6.0280458454465835,108.59413542053362,422.57685092591026
2020-09-19,0.52,2020-09-19,10927.150310293275,5.204922136568757,108.70634299325226,440.07608531255835
2020-09-18,0.52,2020-09-18,10937.996396960929,3.911298911966332,94.89549423064221,419.56730714288994
2020-09-17,0.56,2020-09-17,10952.249969107099,3.3495201223975757,77.42804000707686,409.533012911902
2020-09-16,0.52,2020-09-16,10787.58020807624,6.563147378756828,78.53837561376156,450.90174459639815
2020-09-15,0.56,2020-09-15,10661.096235144483,7.264508127055103,79.6356960016259,475.1303297557735
2020-09-14,0.64,2020-09-14,10328.866065987393,10.623039075375429,82.08286643537075,455.27742450680825
2020-09-13,0.64,2020-09-13,10439.38467226404,10.573411395022791,72.97980586487216,453.56584624026686
2020-09-12,0.62,2020-09-12,10378.223044584596,9.631627956713196,75.96517540815795,439.78882009880715
2020-09-11,0.6,2020-09-11,10342.159391205681,9.131386542362762,79.50783538952831,428.9057281962904
2020-09-10,0.6,2020-09-10,10230.154699360752,8.14354925591112,79.2398562892074,411.51265499340235
2020-09-09,0.62,2020-09-09,10125.014956069688,7.542226792547435,89.61756182321633,406.79522788766576
2020-09-08,0.58,2020-09-08,10359.445216989981,2.978593808294394,86.55008751719895,373.18526779765904
2020-09-07,0.58,2020-09-07,10260.0177277544,3.3717296863534196,86.54072617695607,378.47690116101234
2020-09-06,0.6,2020-09-06,10177.789718049991,5.965535758391027,83.84371330351965,378.7626051497659
2020-09-05,0.58,2020-09-05,10484.470392265588,1.776250130926993,85.37135515921237,382.40355093627903
2020-09-04,0.62,2020-09-04,10197.459822768922,3.424347226465274,88.36453906987747,375.92476590546687
2020-09-03,0.6,2020-09-03,11418.254756916149,-7.405509264827359,65.15148569176952,336.0328353099675
2020-09-02,0.68,2020-09-02,11895.225345345636,-10.653428115830577,64.85203827810126,278.0522197298487
2020-09-01,0.7,2020-09-01,11672.324104943627,-7.722907189455275,55.66697811352972,299.6935484308258
2020-08-31,0.68,2020-08-31,11701.004008657852,-7.379601113767098,51.4312175221785,297.84182145660463
2020-08-30,0.72,2020-08-30,11481.481823317012,-7.050076736734223,49.28626649666879,309.29094495985765
2020-08-29,0.68,2020-08-29,11519.118388160729,-6.544058677915876,48.77900317449255,332.75341943544913
2020-08-28,0.68,2020-08-28,11300.398363810944,-4.9308481534245825,65.95245864731231,330.8865339441322
2020-08-27,0.68,2020-08-27,11465.002564032086,-6.829555523823716,66.52001667773264,374.5821554825754
2020-08-26,0.7,2020-08-26,11350.753473213,-5.499400470322458,61.75748459092026,408.0658624382381
2020-08-25,0.7,2020-08-25,11758.828120368864,-13.054396222673759,56.398338810101876,379.4494221771255
2020-08-24,0.72,2020-08-24,11647.928120934363,-9.618365279756391,60.45367435119984,381.10468382968196
2020-08-23,0.7,2020-08-23,11676.385305081287,-10.59285715546412,59.54264099977395,343.0572834601392
2020-08-22,0.7,2020-08-22,11515.124298729217,-5.139307359566736,54.75089081700071,352.8277549758994
2020-08-21,0.72,2020-08-21,11861.83657727968,-6.557485521014106,50.313442966301025,315.0970769656046
2020-08-20,0.74,2020-08-20,11733.278970862082,-6.870446552670506,50.44234839653499,308.22763309883084
2020-08-19,0.74,2020-08-19,11949.610970628193,-8.465669519734032,39.87404196090913,306.77369867488807
2020-08-18,0.78,2020-08-18,12272.465808160425,-10.757543428440153,30.248264969928073,282.49275100534817
2020-08-17,0.82,2020-08-17,11901.776488302461,-9.361596408076533,35.23663065299545,298.3790680459211
2020-08-16,0.82,2020-08-16,11864.905810156475,-10.145968238378423,37.6059375128218,303.00329830357555
2020-08-15,0.82,2020-08-15,11777.391322489924,-12.299202912078243,38.10485537169577,280.803288448628
2020-08-14,0.76,2020-08-14,11817.164038803397,-11.659137183974233,32.74679047107214,294.08410238769625
2020-08-13,0.76,2020-08-13,11579.867951602135,-10.377017354945616,31.942002479271636,299.8972554362078
2020-08-12,0.76,2020-08-12,11398.671060896633,-9.26872671425124,34.53622897134962,240.68305030552085
2020-08-11,0.74,2020-08-11,11862.938012702563,-13.763734680173368,30.62797877350716,231.11032719651195
2020-08-10,0.72,2020-08-10,11682.851469154939,-13.334386020384237,26.839401753460468,225.3300988156207
2020-08-09,0.68,2020-08-09,11739.131006414418,-11.752878374647647,32.44857848990132,213.62209061230365
2020-08-08,0.64,2020-08-08,11571.487980683192,-11.333635355436467,34.41081844483027,224.02676031981267
2020-08-07,0.6,2020-08-07,11768.127742240009,-13.51394256608659,19.829732984607507,201.54317416569634
2020-08-06,0.64,2020-08-06,11719.26352395155,-10.536439676113785,19.375900453028216,185.05195986820254
2020-08-05,0.66,2020-08-05,11181.917508034885,-8.804014915675873,21.252565007581794,195.69871842871333
2020-08-04,0.66,2020-08-04,11230.907762749297,1.668137590696328,22.166095163331477,204.5125161101943
2020-08-03,0.62,2020-08-03,11066.306240590267,7.490476828799153,24.509816905428327,208.60178658448763
2020-08-02,0.58,2020-08-02,11812.094307268515,-1.1832804470489289,14.604353126395653,180.4612515515231
2020-08-01,0.56,2020-08-01,11325.5515272739,3.315092253827978,18.686303829541796,168.82157387033544
2020-07-31,0.56,2020-07-31,11116.307163685275,3.285035707043882,19.49111474433982,193.1019174376576
2020-07-30,0.56,2020-07-30,11093.612240442404,3.8355960033208847,23.090523807045592,191.8374949590843
2020-07-29,0.54,2020-07-29,10904.916526918994,3.62663791066804,19.76975871244173,195.95382294455425
2020-07-28,0.54,2020-07-28,10962.258481207355,4.5861360018703,18.784015761412466,192.53175729602273
2020-07-27,0.38,2020-07-27,9925.751397476346,14.356616629537644,32.04084501443221,232.04447162595247
2020-07-26,0.58,2020-07-26,9691.825138917147,21.327283064071658,33.39151409610388,218.96670949954574
2020-07-25,0.58,2020-07-25,9535.93879573746,22.147681213526194,35.812994792156275,273.193347451465
2020-07-24,0.6,2020-07-24,9589.81771944117,21.758156898124128,33.542014054816846,276.49165932070593
2020-07-23,0.6,2020-07-23,9514.304987626969,21.029589798774005,25.166356751579077,284.6362379267194
2020-07-22,0.6,2020-07-22,9384.379751903267,26.39979296313062,25.230938800577718,281.5304243033552
2020-07-21,0.58,2020-07-21,9163.159654576915,28.048396111939567,25.457815961416475,295.65733268984286
2020-07-20,0.6,2020-07-20,9202.615839500108,29.850155423605116,23.506341340915693,299.7506997823706
2020-07-19,0.62,2020-07-19,9168.402736564132,33.8560942487518,23.45768517057383,327.91259392370415
2020-07-18,0.6,2020-07-18,9156.276583115488,29.984894845245023,25.54868664553198,309.0746646355865
2020-07-17,0.58,2020-07-17,9136.483376363976,29.86293874129855,25.163829085088384,271.45950449490374
2020-07-16,0.58,2020-07-16,9203.371435179699,27.968227789558586,24.151302864343528,287.57434639969006
2020-07-15,0.6,2020-07-15,9247.060695963813,27.79373281243185,24.830842364967644,315.244338151454
2020-07-14,0.6,2020-07-14,9240.76251972468,25.31290493489651,23.12636378730193,336.07363480898107
2020-07-13,0.6,2020-07-13,9297.479635872663,22.599580825290523,21.393564536531386,339.0002823700892
2020-07-12,0.58,2020-07-12,9234.314674712627,28.465819398468128,19.80588463759918,328.2622530684594
2020-07-11,0.56,2020-07-11,9282.913638839902,25.85328188634275,17.297940824068505,297.8656009765998
2020-07-10,0.56,2020-07-10,9235.716302064242,27.105799079067072,15.508214651553631,269.0261256880167
2020-07-09,0.56,2020-07-09,9432.172515827939,22.681046824210547,12.44448480462561,234.12849387320577
2020-07-08,0.54,2020-07-08,9253.630980242333,27.17308229997979,16.54829791809651,256.7056680125456
2020-07-07,0.5,2020-07-07,9342.376492626678,25.441995762007586,14.218270048920512,244.27883484164875
2020-07-06,0.52,2020-07-06,9087.407312582163,23.04849032740861,16.057923812628296,222.99781205260646
2020-07-05,0.48,2020-07-05,9132.908369533492,22.971865131314907,15.76460000716271,217.77849093636127
2020-07-04,0.5,2020-07-04,9071.3850427828,21.991362822754688,17.159353437640746,217.89289499845404
2020-07-03,0.54,2020-07-03,9094.318072166905,29.884332321951046,18.435283019522043,201.55684831982387
2020-07-02,0.46,2020-07-02,9230.672998590804,22.694753990341866,17.407653679937617,193.861391523593
2020-07-01,0.5,2020-07-01,9149.721996758017,21.493387095521264,16.637735529454844,188.78723092641198
2020-06-30,0.5,2020-06-30,9185.166540651147,20.777475197047046,17.20310648714407,188.24877610920888
2020-06-29,0.48,2020-06-29,9139.903276297824,19.311071433308435,17.54164737847148,169.92744855839007
2020-06-28,0.46,2020-06-28,9013.90556467614,21.61496925557391,18.505721759217188,163.59591719770404
2020-06-27,0.48,2020-06-27,9166.486360416233,8.283054239177812,17.018993555071525,154.27548043740035
2020-06-26,0.5,2020-06-26,9258.667161007706,4.678405329588453,10.423929585130299,157.00020196037357
2020-06-25,0.5,2020-06-25,9288.061774486938,2.668770161837286,13.345368520882417,145.91774109351317
2020-06-24,0.5,2020-06-24,9624.684291831398,-0.3622619852561848,8.466129093217,144.35418043278108
2020-06-23,0.52,2020-06-23,9678.683208975835,-1.6983531519703554,12.859636298988208,146.5609662643859
2020-06-22,0.52,2020-06-22,9298.360829121417,0.9250977066027399,19.203788333147685,148.65211166205236
2020-06-21,0.52,2020-06-21,9360.247968201687,-2.1055885943867536,16.739966157035724,143.64371417790963
2020-06-20,0.5,2020-06-20,9312.780104497786,-1.1829363923719471,17.451462122231497,128.90760758423863
2020-06-19,0.54,2020-06-19,9399.767217129216,-2.4613852154069082,16.516182966199324,106.73237972798701
2020-06-18,0.52,2020-06-18,9463.361414311787,-3.2449868260540304,13.993112339150326,103.52145108188941
2020-06-17,0.5,2020-06-17,9524.92661691022,-4.078175677034768,11.928381854587178,101.06332776784525
2020-06-16,0.46,2020-06-16,9431.719262201745,-2.42106259393412,9.512017680392848,99.40262088366933
2020-06-15,0.48,2020-06-15,9345.960907722063,-1.0582134114913044,11.699425830451936,93.21744995369264
2020-06-14,0.48,2020-06-14,9469.473456163696,-2.415244495882163,9.596622163077019,92.85188843067458
2020-06-13,0.44,2020-06-13,9469.533297509908,-1.8169180701068766,9.215090821057025,96.04964545158685
2020-06-12,0.4,2020-06-12,9325.996856202635,-0.9830818399754415,9.6950262486607,96.61720740450777
2020-06-11,0.38,2020-06-11,9874.898681832236,-5.994846753025051,2.5328490174548746,94.42028837477758
2020-06-10,0.54,2020-06-10,9767.00531665552,-5.439630647945693,6.065727222695183,97.8657069596914
2020-06-09,0.4,2020-06-09,9773.02951309516,-3.4877311770162733,4.98298111150397,95.83601532761614
2020-06-08,0.32,2020-06-08,9738.603356828593,-4.979896591087707,4.509746881861099,92.13459943172279
2020-06-07,0.3,2020-06-07,9662.858709002241,-3.3166397856670637,8.502780678122779,101.13307492846424
2020-06-06,0.36,2020-06-06,9636.965527050057,-5.7026064161518,5.816086963739875,99.31998447102931
2020-06-05,0.26,2020-06-05,9776.20299178848,-6.5802093388948935,16.796416425752515,92.8910169618762
2020-06-04,0.26,2020-06-04,9645.227869360308,-5.949499942872427,23.327572002034547,103.30801620424688
2020-06-03,0.3,2020-06-03,9515.243858655718,-4.423699410561188,22.66973162569745,90.95626428170007
2020-06-02,0.24,2020-06-02,10167.93069332851,-9.21778209358438,15.077535061634894,74.26331243834557
2020-06-01,0.22,2020-06-01,9466.961781429516,-3.3510200209511787,21.279477919084844,81.05360461205358
2020-05-31,0.26,2020-05-31,9662.70587254818,-4.942087011607432,19.212139333420364,77.36263256324997
2020-05-30,0.26,2020-05-30,9427.120373393418,-3.0467108270540333,19.871158065452967,98.92913401862522
2020-05-29,0.32,2020-05-29,9546.04563503715,-5.57445554636653,20.10211350710214,99.99405944233584
2020-05-28,0.32,2020-05-28,9174.118563996424,-0.08319277243857837,23.72582056829655,100.13577514075193
2020-05-27,0.32,2020-05-27,8839.130663273247,4.746354745921355,33.03150013639933,108.05905630748698
2020-05-26,0.34,2020-05-26,8883.691769863415,4.551823893702478,31.115851637808987,110.38020160973234
2020-05-25,0.42,2020-05-25,8731.848525870651,10.225048720387896,33.72180324116463,113.34329648347538
2020-05-24,0.36,2020-05-24,9170.361063506127,5.543098488156595,25.568930372373046,94.31903834062668
2020-05-23,0.32,2020-05-23,9131.767275081993,1.8243298259911889,29.896395954453126,95.25174504827744
2020-05-22,0.36,2020-05-22,9059.962506871727,3.3144227815755656,29.506926347241723,94.83326133296134
2020-05-21,0.24,2020-05-21,9526.50759300584,-2.243503051054796,25.43537969151828,75.45153562353997
2020-05-20,0.26,2020-05-20,9760.198937162193,-3.692872679680992,25.73991459777234,63.77405713826778
2020-05-19,0.16,2020-05-19,9708.439858793108,-2.524385463019063,22.592060736955677,65.78937238873262
2020-05-18,0.24,2020-05-18,9666.32719340344,-1.4628159554718634,22.744715472215795,68.90401647298816
2020-05-17,0.2,2020-05-17,9375.29710843331,0.601817234332569,25.621526296973272,73.48942720815171
2020-05-16,0.24,2020-05-16,9309.29535940684,0.39385954467727746,26.939403924513037,68.50798455290126
2020-05-15,0.24,2020-05-15,9796.494527024528,-3.338143761104695,18.204199672219556,55.96098806212313
2020-05-14,0.22,2020-05-14,9283.08601265873,2.0084623216561015,22.789674094940192,65.1965970935427
2020-05-13,0.28,2020-05-13,8788.466749414652,6.116312687008629,34.98302207825594,76.32559342822267
2020-05-12,0.3,2020-05-12,8604.75159101983,14.76099661189485,35.77209458722206,72.21251252257493
2020-05-11,0.32,2020-05-11,8752.617087745832,11.589541947743731,34.12138208182187,77.64186401838231
2020-05-10,0.32,2020-05-10,9566.777187205966,2.155922750715078,20.9549230033099,62.576501958063126
2020-05-09,0.34,2020-05-09,9821.81131529702,-0.8471752897434959,19.816267737822347,43.575513702354954
2020-05-08,0.36,2020-05-08,9959.166416261767,-2.975225986541419,17.67313682815681,40.47336667993613
2020-05-07,0.26,2020-05-07,9144.68703972007,5.3832185310636715,22.277749467708176,48.264907663140846
2020-05-06,0.38,2020-05-06,9003.240557621584,8.585380221930784,24.742948840147427,52.39358958960041
2020-05-05,0.38,2020-05-05,8884.407813577056,8.563542689030722,24.558737878723424,55.087856472510936
2020-05-04,0.36,2020-05-04,8888.671912686868,7.049106459588628,32.889304761142355,52.2969280956717
2020-05-03,0.38,2020-05-03,8966.307014689282,13.401545102912893,26.31233247667657,49.915438697449346
2020-05-02,0.38,2020-05-02,8824.818413551968,7.276561825809713,25.96641248293956,50.518670479317706
2020-05-01,0.42,2020-05-01,8610.63580374089,12.218262307067018,28.836156740281417,58.58510018447867
2020-04-30,0.44,2020-04-30,8744.430287016561,7.807141963159014,24.70699827192002,49.36127092780749
2020-04-29,0.5,2020-04-29,7758.230255185947,23.04411342594721,41.2984420497148,67.83996367496346
2020-04-28,0.56,2020-04-28,7774.281554448049,18.005998364536445,27.674195074621856,68.58208604190526
2020-04-27,0.52,2020-04-27,7683.867415083342,15.034919081530962,26.132123517542837,68.2495493216183
2020-04-26,0.52,2020-04-26,7538.557687279841,17.843387798879373,26.49553391131958,71.79737288329073
2020-04-25,0.52,2020-04-25,7495.393587498606,16.49619761708443,27.942817244925,70.85741498734637
2020-04-24,0.54,2020-04-24,7382.793144116689,24.21262365740182,28.871347224578138,61.30357021768169
2020-04-23,0.56,2020-04-23,7109.995291181778,28.435630420286383,31.98855087207033,65.29050136637179
2020-04-22,0.52,2020-04-22,6842.038597634602,32.41612682518182,33.92440752592012,68.01863672128627
2020-04-21,0.52,2020-04-21,6856.456278354705,38.94214746297262,34.218253072684846,65.76805378176422
2020-04-20,0.52,2020-04-20,7127.511949689152,36.936970517290526,28.633986183130688,58.808541684328915
2020-04-19,0.52,2020-04-19,7242.5109294929825,34.047983541983484,26.424063039094104,58.72375074950207
